Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
dana mudah transaksi...,dana mudah transaksi,dana mudah transaksi,"['dana', 'mudah', 'transaksi']","['dana', 'mudah', 'transaksi']",dana mudah transaksi,12,positive
"di akun saya tidak ada DANA CICILnya, kenapa dan alasannya",akun saya tidak dana cicilnya kenapa alasannya,akun saya tidak dana cicilnya kenapa alasannya,"['akun', 'saya', 'tidak', 'dana', 'cicilnya', 'kenapa', 'alasannya']","['akun', 'dana', 'cicilnya', 'alasannya']",akun dana cicil alas,4,positive
"apk rusak saya ingin menggunakan versi Beta ga bisa , tolong pihak developer segera di perbaiki",rusak saya ingin menggunakan versi beta bisa tolong pihak developer segera perbaiki,rusak saya ingin menggunakan versi beta bisa tolong pihak developer segera perbaiki,"['rusak', 'saya', 'ingin', 'menggunakan', 'versi', 'beta', 'bisa', 'tolong', 'pihak', 'developer', 'segera', 'perbaiki']","['rusak', 'versi', 'beta', 'tolong', 'developer', 'perbaiki']",rusak versi beta tolong developer baik,6,positive
sangat bagus cuma ada kekurangan nya sedikit sih tidak ada tambahan nya dana cicil fitur nya . dan saya belum bisa liat limit pinjaman nya gimana cara nya iya biar bisa di fungsikan dana cicil nya bisa liat dan pinjam dana cicil,sangat bagus cuma kekurangan sedikit tidak tambahan dana cicil fitur saya belum bisa liat limit pinjaman gimana cara biar bisa fungsikan dana cicil bisa liat pinjam dana cicil,sangat bagus cuma kekurangan sedikit tidak tambahan dana cicil fitur saya belum bisa lihat limit pinjaman bagaimana cara biar bisa fungsikan dana cicil bisa lihat pinjam dana cicil,"['sangat', 'bagus', 'cuma', 'kekurangan', 'sedikit', 'tidak', 'tambahan', 'dana', 'cicil', 'fitur', 'saya', 'belum', 'bisa', 'lihat', 'limit', 'pinjaman', 'bagaimana', 'cara', 'biar', 'bisa', 'fungsikan', 'dana', 'cicil', 'bisa', 'lihat', 'pinjam', 'dana', 'cicil']","['bagus', 'kekurangan', 'tambahan', 'dana', 'cicil', 'fitur', 'lihat', 'limit', 'pinjaman', 'biar', 'fungsikan', 'dana', 'cicil', 'lihat', 'pinjam', 'dana', 'cicil']",bagus kurang tambah dana cicil fitur lihat limit pinjam biar fungsi dana cicil lihat pinjam dana cicil,21,positive
mahal tf d potong 1000 yang terima d potong 1000 kalah sama GOPAY gratis,mahal potong  yang terima potong  kalah sama gopay gratis,mahal potong yang terima potong kalah sama gopay gratis,"['mahal', 'potong', 'yang', 'terima', 'potong', 'kalah', 'sama', 'gopay', 'gratis']","['mahal', 'potong', 'terima', 'potong', 'kalah', 'gopay', 'gratis']",mahal potong terima potong kalah gopay gratis,-1,negative
a man aplikasi nya buat naro uang,aplikasi buat naro uang,aplikasi buat naro uang,"['aplikasi', 'buat', 'naro', 'uang']","['aplikasi', 'naro', 'uang']",aplikasi naro uang,-4,negative
uang jajan,uang jajan,uang jajan,"['uang', 'jajan']","['uang', 'jajan']",uang jajan,0,neutral
"Ribet, Banyak Mafia nya. mnta Kirim Kirim OTp",ribet banyak mafia mnta kirim kirim,ribet banyak mafia minta kirim kirim,"['ribet', 'banyak', 'mafia', 'minta', 'kirim', 'kirim']","['ribet', 'mafia', 'kirim', 'kirim']",ribet mafia kirim kirim,-5,negative
kok saya tidak ada picture dana cicil padahal pengguna lama,saya tidak picture dana cicil padahal pengguna lama,saya tidak picture dana cicil padahal pengguna lama,"['saya', 'tidak', 'picture', 'dana', 'cicil', 'padahal', 'pengguna', 'lama']","['picture', 'dana', 'cicil', 'pengguna']",picture dana cicil guna,5,positive
"kenapa kalo mengupdred dana premium selalu gagal ,dan selalu ada balasan kyc trus,monon pencerahanya",kenapa kalo mengupdred dana premium selalu gagal selalu balasan trusmonon pencerahanya,kenapa kalau mengupdred dana premium selalu gagal selalu balasan trusmonon pencerahanya,"['kenapa', 'kalau', 'mengupdred', 'dana', 'premium', 'selalu', 'gagal', 'selalu', 'balasan', 'trusmonon', 'pencerahanya']","['mengupdred', 'dana', 'premium', 'gagal', 'balasan', 'trusmonon', 'pencerahanya']",mengupdred dana premium gagal balas trusmonon pencerahanya,3,positive
sangat membantu sekali.. jadi mudah bertransaksi bisa sambil rebahan .,sangat membantu sekali jadi mudah bertransaksi bisa sambil rebahan,sangat membantu sekali jadi mudah bertransaksi bisa sambil rebahan,"['sangat', 'membantu', 'sekali', 'jadi', 'mudah', 'bertransaksi', 'bisa', 'sambil', 'rebahan']","['membantu', 'mudah', 'bertransaksi', 'rebahan']",bantu mudah transaksi rebah,13,positive
pelayanan nya sangat cepat,pelayanan sangat cepat,pelayanan sangat cepat,"['pelayanan', 'sangat', 'cepat']","['pelayanan', 'cepat']",layan cepat,5,positive
Kenapa dana cicil tidak bisa digunakan padahal limitnya ada?,kenapa dana cicil tidak bisa digunakan padahal limitnya,kenapa dana cicil tidak bisa digunakan padahal limitnya,"['kenapa', 'dana', 'cicil', 'tidak', 'bisa', 'digunakan', 'padahal', 'limitnya']","['dana', 'cicil', 'limitnya']",dana cicil limit,4,positive
ANEH!!!pagi ini saya bisa menerima uang masuk ke Dana tp tidak bisa di transferkan ke bank manapun dan tidak bisa dipakai untuk beli paket data dll. maksudnya gimana yaa....uangnya ngendap di sini dan tdk bisa di pakai apa apa?? aplikasia yg sangat menyusahkan dan mwngecewakan!!,anehpagi saya bisa menerima uang masuk dana tidak bisa transferkan bank manapun tidak bisa dipakai untuk beli paket data maksudnya gimana yaauangnya ngendap sini bisa pakai aplikasia sangat menyusahkan mwngecewakan,anehpagi saya bisa menerima uang masuk dana tidak bisa transferkan bank manapun tidak bisa dipakai untuk beli paket data maksudnya bagaimana yaauangnya ngendap sini bisa pakai aplikasia sangat menyusahkan mwngecewakan,"['anehpagi', 'saya', 'bisa', 'menerima', 'uang', 'masuk', 'dana', 'tidak', 'bisa', 'transferkan', 'bank', 'manapun', 'tidak', 'bisa', 'dipakai', 'untuk', 'beli', 'paket', 'data', 'maksudnya', 'bagaimana', 'yaauangnya', 'ngendap', 'sini', 'bisa', 'pakai', 'aplikasia', 'sangat', 'menyusahkan', 'mwngecewakan']","['anehpagi', 'menerima', 'uang', 'masuk', 'dana', 'transferkan', 'bank', 'manapun', 'dipakai', 'beli', 'paket', 'data', 'maksudnya', 'yaauangnya', 'ngendap', 'pakai', 'aplikasia', 'menyusahkan', 'mwngecewakan']",anehpagi terima uang masuk dana transfer bank mana pakai beli paket data maksud yaauangnya ngendap pakai aplikasia susah mwngecewakan,6,positive
good e wallet,good wallet,good wallet,"['good', 'wallet']","['good', 'wallet']",good wallet,5,positive
"3 kali saldo ga bisa masuk kalo dikirim dari pihak lain tapi top-up di m-banking bisa, sama notifikasi verifikasi ga masuk² padahal mau bayar sesuatu 🙄",kali saldo bisa masuk kalo dikirim dari pihak lain tapi topup mbanking bisa sama notifikasi verifikasi masuk padahal bayar sesuatu,kali saldo bisa masuk kalau dikirim dari pihak lain tapi topup mbanking bisa sama notifikasi verifikasi masuk padahal bayar sesuatu,"['kali', 'saldo', 'bisa', 'masuk', 'kalau', 'dikirim', 'dari', 'pihak', 'lain', 'tapi', 'topup', 'mbanking', 'bisa', 'sama', 'notifikasi', 'verifikasi', 'masuk', 'padahal', 'bayar', 'sesuatu']","['kali', 'saldo', 'masuk', 'dikirim', 'topup', 'mbanking', 'notifikasi', 'verifikasi', 'masuk', 'bayar']",kali saldo masuk kirim topup mbanking notifikasi verifikasi masuk bayar,-1,negative
sangat membantu memudahkan segala jenis transaksi,sangat membantu memudahkan segala jenis transaksi,sangat membantu memudahkan segala jenis transaksi,"['sangat', 'membantu', 'memudahkan', 'segala', 'jenis', 'transaksi']","['membantu', 'memudahkan', 'jenis', 'transaksi']",bantu mudah jenis transaksi,11,positive
Menu penarikan tidak bisa digunakan🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,menu penarikan tidak bisa digunakan,menu penarikan tidak bisa digunakan,"['menu', 'penarikan', 'tidak', 'bisa', 'digunakan']","['menu', 'penarikan']",menu tari,1,positive
Bagus sangat mebantu buat kirim uang keluarga.,bagus sangat mebantu buat kirim uang keluarga,bagus sangat mebantu buat kirim uang keluarga,"['bagus', 'sangat', 'mebantu', 'buat', 'kirim', 'uang', 'keluarga']","['bagus', 'mebantu', 'kirim', 'uang', 'keluarga']",bagus mebantu kirim uang keluarga,8,positive
"tolong admin dana supaya ada bisa live chat juga kalo ada apa apa, jangan kalah sama admin slot dong",tolong admin dana supaya bisa live chat juga kalo jangan kalah sama admin slot dong,tolong admin dana supaya bisa live chat juga kalau jangan kalah sama admin slot dong,"['tolong', 'admin', 'dana', 'supaya', 'bisa', 'live', 'chat', 'juga', 'kalau', 'jangan', 'kalah', 'sama', 'admin', 'slot', 'dong']","['tolong', 'admin', 'dana', 'live', 'chat', 'kalah', 'admin', 'slot']",tolong admin dana live chat kalah admin slot,9,positive
tolong itikad baiknya dana saya mengisi saldo dari brimo saldo kepotong tapi uangnya tidak masuk setelah 2 hri menunggu ternyta ada transanksi uang masuk dan keluar menggunakan qriss tapi saya tidak menggunakannya dan uang saya hilang 22jt,tolong itikad baiknya dana saya mengisi saldo dari brimo saldo kepotong tapi uangnya tidak masuk setelah menunggu ternyta transanksi uang masuk keluar menggunakan qriss tapi saya tidak menggunakannya uang saya hilang jt,tolong itikad baiknya dana saya mengisi saldo dari brimo saldo kepotong tapi uangnya tidak masuk setelah menunggu ternyta transanksi uang masuk keluar menggunakan qriss tapi saya tidak menggunakannya uang saya hilang juta,"['tolong', 'itikad', 'baiknya', 'dana', 'saya', 'mengisi', 'saldo', 'dari', 'brimo', 'saldo', 'kepotong', 'tapi', 'uangnya', 'tidak', 'masuk', 'setelah', 'menunggu', 'ternyta', 'transanksi', 'uang', 'masuk', 'keluar', 'menggunakan', 'qriss', 'tapi', 'saya', 'tidak', 'menggunakannya', 'uang', 'saya', 'hilang', 'juta']","['tolong', 'itikad', 'baiknya', 'dana', 'mengisi', 'saldo', 'brimo', 'saldo', 'kepotong', 'uangnya', 'masuk', 'menunggu', 'ternyta', 'transanksi', 'uang', 'masuk', 'qriss', 'menggunakannya', 'uang', 'hilang', 'juta']",tolong itikad baik dana isi saldo brimo saldo potong uang masuk tunggu ternyta transanksi uang masuk qriss guna uang hilang juta,15,positive
praktis tampa ribet,praktis tampa ribet,praktis tampa ribet,"['praktis', 'tampa', 'ribet']","['praktis', 'tampa', 'ribet']",praktis tampa ribet,0,neutral
aplikasi nya error g bagus mending donlot epep,aplikasi error bagus mending donlot epep,aplikasi error bagus mending donlot epep,"['aplikasi', 'error', 'bagus', 'mending', 'donlot', 'epep']","['aplikasi', 'error', 'bagus', 'mending', 'donlot', 'epep']",aplikasi error bagus mending donlot epep,-5,negative
dana bagus mudah di gunakan untukbelanja dn lain2,dana bagus mudah gunakan untukbelanja lain,dana bagus mudah gunakan untukbelanja lain,"['dana', 'bagus', 'mudah', 'gunakan', 'untukbelanja', 'lain']","['dana', 'bagus', 'mudah', 'untukbelanja']",dana bagus mudah untukbelanja,10,positive
"tolong mengapa dana cicil saya tidak berlaku limit ada, bayar tepat waktu setelah itu gabis lagi di gunakan lagi tolong kasih jawaban supaya tidak membingungkan harus kenapa tidka bisa digunakan",tolong mengapa dana cicil saya tidak berlaku limit bayar tepat waktu setelah gabis lagi gunakan lagi tolong kasih jawaban supaya tidak membingungkan harus kenapa tidka bisa digunakan,tolong mengapa dana cicil saya tidak berlaku limit bayar tepat waktu setelah gabis lagi gunakan lagi tolong kasih jawaban supaya tidak membingungkan harus kenapa tidka bisa digunakan,"['tolong', 'mengapa', 'dana', 'cicil', 'saya', 'tidak', 'berlaku', 'limit', 'bayar', 'tepat', 'waktu', 'setelah', 'gabis', 'lagi', 'gunakan', 'lagi', 'tolong', 'kasih', 'jawaban', 'supaya', 'tidak', 'membingungkan', 'harus', 'kenapa', 'tidka', 'bisa', 'digunakan']","['tolong', 'dana', 'cicil', 'berlaku', 'limit', 'bayar', 'gabis', 'tolong', 'kasih', 'membingungkan', 'tidka']",tolong dana cicil laku limit bayar gabis tolong kasih bingung tidka,13,positive
makasih dana.. sangat membantu untuk segala pengiriman uang dana..,makasih dana sangat membantu untuk segala pengiriman uang dana,terima kasih dana sangat membantu untuk segala pengiriman uang dana,"['terima', 'kasih', 'dana', 'sangat', 'membantu', 'untuk', 'segala', 'pengiriman', 'uang', 'dana']","['terima', 'kasih', 'dana', 'membantu', 'pengiriman', 'uang', 'dana']",terima kasih dana bantu kirim uang dana,17,positive
sangat membantu untuk kebutuhan saat di perlukan,sangat membantu untuk kebutuhan saat perlukan,sangat membantu untuk kebutuhan saat perlukan,"['sangat', 'membantu', 'untuk', 'kebutuhan', 'saat', 'perlukan']","['membantu', 'kebutuhan', 'perlukan']",bantu butuh perlu,0,neutral
okey makin keren,okey makin keren,okey makin keren,"['okey', 'makin', 'keren']","['okey', 'keren']",okey keren,0,neutral
"saldo saya tiba-tiba hilang bukan sedikit tapi banyak, nyesek rasanya",saldo saya tibatiba hilang bukan sedikit tapi banyak nyesek rasanya,saldo saya tibatiba hilang bukan sedikit tapi banyak menyesak rasanya,"['saldo', 'saya', 'tibatiba', 'hilang', 'bukan', 'sedikit', 'tapi', 'banyak', 'menyesak', 'rasanya']","['saldo', 'tibatiba', 'hilang', 'menyesak']",saldo tibatiba hilang sesak,2,positive
aplikasi yang sangat mudah dalam melakukan pembayaran listrik,aplikasi yang sangat mudah dalam melakukan pembayaran listrik,aplikasi yang sangat mudah dalam melakukan pembayaran listrik,"['aplikasi', 'yang', 'sangat', 'mudah', 'dalam', 'melakukan', 'pembayaran', 'listrik']","['aplikasi', 'mudah', 'pembayaran', 'listrik']",aplikasi mudah bayar listrik,1,positive
bagus banget sih aplikasi nya,bagus banget aplikasi,bagus banget aplikasi,"['bagus', 'banget', 'aplikasi']","['bagus', 'banget', 'aplikasi']",bagus banget aplikasi,-1,negative
Lambat sekali penanganan komplainnya. Transfer ke rekening bank sudah lebih dari 1x24 jam tidak masuk. sudah hub call centre malah diminta menunggu 3 hari kerja. Hati-hati bagi yang mau transaksi transfer,lambat sekali penanganan komplainnya transfer rekening bank sudah lebih dari x tidak masuk sudah call centre malah diminta menunggu hari kerja hatihati bagi yang transaksi transfer,lambat sekali penanganan komplainnya transfer rekening bank sudah lebih dari kali tidak masuk sudah call centre malah diminta menunggu hari kerja hatihati bagi yang transaksi transfer,"['lambat', 'sekali', 'penanganan', 'komplainnya', 'transfer', 'rekening', 'bank', 'sudah', 'lebih', 'dari', 'kali', 'tidak', 'masuk', 'sudah', 'call', 'centre', 'malah', 'diminta', 'menunggu', 'hari', 'kerja', 'hatihati', 'bagi', 'yang', 'transaksi', 'transfer']","['lambat', 'penanganan', 'komplainnya', 'transfer', 'rekening', 'bank', 'kali', 'masuk', 'call', 'centre', 'menunggu', 'kerja', 'hatihati', 'transaksi', 'transfer']",lambat tangan komplain transfer rekening bank kali masuk call centre tunggu kerja hatihati transaksi transfer,6,positive
"bagus, tapi kadang nge bug",bagus tapi kadang,bagus tapi kadang,"['bagus', 'tapi', 'kadang']","['bagus', 'kadang']",bagus kadang,5,positive
memudahkan transaksi dalam hal apapun,memudahkan transaksi dalam apapun,memudahkan transaksi dalam apapun,"['memudahkan', 'transaksi', 'dalam', 'apapun']","['memudahkan', 'transaksi', 'apapun']",mudah transaksi apa,5,positive
"tolong dong klo ada pembayaran yg perlu dibayar kasih tau dulu jangan malah otomatis pembayaran, duit saya ilang kena pembayaran otomatis padahal saya gangerasa berlangganan apapun.",tolong dong pembayaran perlu dibayar kasih dulu jangan malah otomatis pembayaran duit saya ilang kena pembayaran otomatis padahal saya gangerasa berlangganan apapun,tolong dong pembayaran perlu dibayar kasih dulu jangan malah otomatis pembayaran duit saya hilang kena pembayaran otomatis padahal saya gangerasa berlangganan apapun,"['tolong', 'dong', 'pembayaran', 'perlu', 'dibayar', 'kasih', 'dulu', 'jangan', 'malah', 'otomatis', 'pembayaran', 'duit', 'saya', 'hilang', 'kena', 'pembayaran', 'otomatis', 'padahal', 'saya', 'gangerasa', 'berlangganan', 'apapun']","['tolong', 'pembayaran', 'dibayar', 'kasih', 'otomatis', 'pembayaran', 'duit', 'hilang', 'kena', 'pembayaran', 'otomatis', 'gangerasa', 'berlangganan', 'apapun']",tolong bayar bayar kasih otomatis bayar duit hilang kena bayar otomatis gangerasa langgan apa,14,positive
mantapss joss semakin baik,mantapss joss semakin baik,mantapss joss semakin baik,"['mantapss', 'joss', 'semakin', 'baik']","['mantapss', 'joss']",mantapss joss,0,neutral
aplikasi yang sangat memuaskan.,aplikasi yang sangat memuaskan,aplikasi yang sangat memuaskan,"['aplikasi', 'yang', 'sangat', 'memuaskan']","['aplikasi', 'memuaskan']",aplikasi muas,1,positive
"saldo tibaw hilang, pihak dana tidak ada solusi sama sekali",saldo tibaw hilang pihak dana tidak solusi sama sekali,saldo tibaw hilang pihak dana tidak solusi sama sekali,"['saldo', 'tibaw', 'hilang', 'pihak', 'dana', 'tidak', 'solusi', 'sama', 'sekali']","['saldo', 'tibaw', 'hilang', 'dana', 'solusi']",saldo tibaw hilang dana solusi,12,positive
"bagus,cepat dan GK ribet",baguscepat ribet,baguscepat ribet,"['baguscepat', 'ribet']","['baguscepat', 'ribet']",baguscepat ribet,-4,negative
tetap pertahankan kinerja bagus seperti ini & perlindungan dana 👍👍👍,tetap pertahankan kinerja bagus seperti perlindungan dana,tetap pertahankan kinerja bagus seperti perlindungan dana,"['tetap', 'pertahankan', 'kinerja', 'bagus', 'seperti', 'perlindungan', 'dana']","['pertahankan', 'kinerja', 'bagus', 'perlindungan', 'dana']",tahan kerja bagus lindung dana,13,positive
bagus tapi saya update berkali kali blum bisa dana cicil,bagus tapi saya update berkali kali blum bisa dana cicil,bagus tapi saya update berkali kali belum bisa dana cicil,"['bagus', 'tapi', 'saya', 'update', 'berkali', 'kali', 'belum', 'bisa', 'dana', 'cicil']","['bagus', 'update', 'berkali', 'kali', 'dana', 'cicil']",bagus update kali kali dana cicil,6,positive
kenapa laporan transaksi sering error?.... tolong di perbaiki 🙏,kenapa laporan transaksi sering error tolong perbaiki,kenapa laporan transaksi sering error tolong perbaiki,"['kenapa', 'laporan', 'transaksi', 'sering', 'error', 'tolong', 'perbaiki']","['laporan', 'transaksi', 'error', 'tolong', 'perbaiki']",lapor transaksi error tolong baik,7,positive
di update malah g bisa transaksi,update malah bisa transaksi,update malah bisa transaksi,"['update', 'malah', 'bisa', 'transaksi']","['update', 'transaksi']",update transaksi,4,positive
"Teruntuk customer service Dana. Pelayanan buruk 5 hari sudah nunggu email ganti nomer, gak ada tanggapan. Emali sebelumnya sudah dikonfirmasi malah email lagi dengan teks yang sama (minta konfirmasi), Apa Bot email kalian itu gak bisa baca teks apa gimana? Sumpah, underratted dah.",teruntuk customer service dana pelayanan buruk hari sudah nunggu email ganti nomer tanggapan emali sebelumnya sudah dikonfirmasi malah email lagi dengan teks yang sama minta konfirmasi email kalian bisa baca teks gimana sumpah underratted,teruntuk customer service dana pelayanan buruk hari sudah menunggu email ganti nomer tanggapan emali sebelumnya sudah dikonfirmasi malah email lagi dengan teks yang sama meminta konfirmasi email kalian bisa baca teks bagaimana sumpah underratted,"['teruntuk', 'customer', 'service', 'dana', 'pelayanan', 'buruk', 'hari', 'sudah', 'menunggu', 'email', 'ganti', 'nomer', 'tanggapan', 'emali', 'sebelumnya', 'sudah', 'dikonfirmasi', 'malah', 'email', 'lagi', 'dengan', 'teks', 'yang', 'sama', 'meminta', 'konfirmasi', 'email', 'kalian', 'bisa', 'baca', 'teks', 'bagaimana', 'sumpah', 'underratted']","['teruntuk', 'customer', 'service', 'dana', 'pelayanan', 'buruk', 'menunggu', 'email', 'ganti', 'nomer', 'tanggapan', 'emali', 'dikonfirmasi', 'email', 'teks', 'konfirmasi', 'email', 'baca', 'teks', 'sumpah', 'underratted']",untuk customer service dana layan buruk tunggu email ganti nomer tanggap emali konfirmasi email teks konfirmasi email baca teks sumpah underratted,14,positive
"Awalnya saya nyaman makainya tapi gak tau kenapa tiba tiba akun saya di bekukan pihak dana,dan saldo saya gak bisa di tarik. saya udah buat laporan,tapi tidak ada tindakan dari pihak dana,ini udah berapa hari dari saya buat laporan,dan belum juga bisa bertransaksi di apk dana. dan uang saya hangus",awalnya saya nyaman makainya tapi kenapa tiba tiba akun saya bekukan pihak danadan saldo saya bisa tarik saya udah buat laporantapi tidak tindakan dari pihak danaini udah berapa hari dari saya buat laporandan belum juga bisa bertransaksi dana uang saya hangus,awalnya saya nyaman makainya tapi kenapa tiba tiba akun saya bekukan pihak danadan saldo saya bisa tarik saya sudah buat laporantapi tidak tindakan dari pihak danaini sudah berapa hari dari saya buat laporandan belum juga bisa bertransaksi dana uang saya hangus,"['awalnya', 'saya', 'nyaman', 'makainya', 'tapi', 'kenapa', 'tiba', 'tiba', 'akun', 'saya', 'bekukan', 'pihak', 'danadan', 'saldo', 'saya', 'bisa', 'tarik', 'saya', 'sudah', 'buat', 'laporantapi', 'tidak', 'tindakan', 'dari', 'pihak', 'danaini', 'sudah', 'berapa', 'hari', 'dari', 'saya', 'buat', 'laporandan', 'belum', 'juga', 'bisa', 'bertransaksi', 'dana', 'uang', 'saya', 'hangus']","['nyaman', 'makainya', 'akun', 'bekukan', 'danadan', 'saldo', 'tarik', 'laporantapi', 'tindakan', 'danaini', 'laporandan', 'bertransaksi', 'dana', 'uang', 'hangus']",nyaman maka akun beku danadan saldo tarik laporantapi tindak danaini laporandan transaksi dana uang hangus,13,positive
Yang lebih baik dan terpercaya,yang lebih baik terpercaya,yang lebih baik terpercaya,"['yang', 'lebih', 'baik', 'terpercaya']",['terpercaya'],percaya,2,positive
"mantap, bagus yaman",mantap bagus yaman,mantap bagus yaman,"['mantap', 'bagus', 'yaman']","['mantap', 'bagus', 'yaman']",mantap bagus yaman,7,positive
"maaf aku kasi 3 bintang aja,, karena dana aku gunakan setiap hari namun pihak dana tidak pernah mengeluarkan pinjaman untuk pengguna nya di saat tertentu,, terimakasih,,",maaf kasi bintang karena dana gunakan setiap hari namun pihak dana tidak pernah mengeluarkan pinjaman untuk pengguna saat tertentu terimakasih,maaf kasih bintang karena dana gunakan setiap hari namun pihak dana tidak pernah mengeluarkan pinjaman untuk pengguna saat tertentu terimakasih,"['maaf', 'kasih', 'bintang', 'karena', 'dana', 'gunakan', 'setiap', 'hari', 'namun', 'pihak', 'dana', 'tidak', 'pernah', 'mengeluarkan', 'pinjaman', 'untuk', 'pengguna', 'saat', 'tertentu', 'terimakasih']","['maaf', 'kasih', 'bintang', 'dana', 'dana', 'mengeluarkan', 'pinjaman', 'pengguna', 'terimakasih']",maaf kasih bintang dana dana keluar pinjam guna terimakasih,15,positive
"kenapa dana cicil saya limit masih tersedia,belum pernah kepakai sama sekali,akun juga sudah premium,tapi masih aja gga bisa buat tranksaksi,,",kenapa dana cicil saya limit masih tersediabelum pernah kepakai sama sekaliakun juga sudah premiumtapi masih bisa buat tranksaksi,kenapa dana cicil saya limit masih tersediabelum pernah kepakai sama sekaliakun juga sudah premiumtapi masih bisa buat tranksaksi,"['kenapa', 'dana', 'cicil', 'saya', 'limit', 'masih', 'tersediabelum', 'pernah', 'kepakai', 'sama', 'sekaliakun', 'juga', 'sudah', 'premiumtapi', 'masih', 'bisa', 'buat', 'tranksaksi']","['dana', 'cicil', 'limit', 'tersediabelum', 'kepakai', 'sekaliakun', 'premiumtapi', 'tranksaksi']",dana cicil limit tersediabelum pakai sekaliakun premiumtapi tranksaksi,4,positive
sangat membantu dan aplikasinya bagus,sangat membantu aplikasinya bagus,sangat membantu aplikasinya bagus,"['sangat', 'membantu', 'aplikasinya', 'bagus']","['membantu', 'aplikasinya', 'bagus']",bantu aplikasi bagus,1,positive
"hp hilang mau login dana mlh dipersulit paskey, padahal data udah lengkap tapi tetep g bisa terus gimana solusinya?",hilang login dana dipersulit paskey padahal data udah lengkap tapi tetep bisa terus gimana solusinya,hilang login dana dipersulit paskey padahal data sudah lengkap tapi tetap bisa terus bagaimana solusinya,"['hilang', 'login', 'dana', 'dipersulit', 'paskey', 'padahal', 'data', 'sudah', 'lengkap', 'tapi', 'tetap', 'bisa', 'terus', 'bagaimana', 'solusinya']","['hilang', 'login', 'dana', 'dipersulit', 'paskey', 'data', 'lengkap', 'solusinya']",hilang login dana sulit paskey data lengkap solusi,9,positive
Kenapa tidak bisa membuat akun,kenapa tidak bisa membuat akun,kenapa tidak bisa membuat akun,"['kenapa', 'tidak', 'bisa', 'membuat', 'akun']",['akun'],akun,0,neutral
ada transaksi tidak di kenal tersambung tik tok 1.037.012 tanggal 17 desember 2025 pada jam 4 subuh. sudah pengajuan pengembalian dana tapi sampai sekarang tidak ada kejelasan. tolong dong kembalikan saldo saya,transaksi tidak kenal tersambung  tanggal desember  pada subuh sudah pengajuan pengembalian dana tapi sampai sekarang tidak kejelasan tolong dong kembalikan saldo saya,transaksi tidak kenal tersambung tanggal desember pada subuh sudah pengajuan pengembalian dana tapi sampai sekarang tidak kejelasan tolong dong kembalikan saldo saya,"['transaksi', 'tidak', 'kenal', 'tersambung', 'tanggal', 'desember', 'pada', 'subuh', 'sudah', 'pengajuan', 'pengembalian', 'dana', 'tapi', 'sampai', 'sekarang', 'tidak', 'kejelasan', 'tolong', 'dong', 'kembalikan', 'saldo', 'saya']","['transaksi', 'kenal', 'tersambung', 'tanggal', 'desember', 'subuh', 'pengajuan', 'pengembalian', 'dana', 'kejelasan', 'tolong', 'kembalikan', 'saldo']",transaksi kenal sambung tanggal desember subuh aju kembali dana jelas tolong kembali saldo,7,positive
terima kasih 🙏 sukses selalu,terima kasih sukses selalu,terima kasih sukses selalu,"['terima', 'kasih', 'sukses', 'selalu']","['terima', 'kasih', 'sukses']",terima kasih sukses,7,positive
proses cepat,proses cepat,proses cepat,"['proses', 'cepat']","['proses', 'cepat']",proses cepat,4,positive
anjirr setelah upgrade dan sellu bayar lunas. diawal cicilan. kok skrg tiba² dana cicil tidak dapat digunakan. dasar rusak... yg sllu pake dan bayar aja begini. aplgi yg g bayar. rusak nih apk.,anjirr setelah upgrade sellu bayar lunas diawal cicilan skrg tiba dana cicil tidak dapat digunakan dasar rusak sllu pake bayar begini aplgi bayar rusak,anjir setelah upgrade sellu bayar lunas diawal cicilan sekarang tiba dana cicil tidak dapat digunakan dasar rusak selalu pakai bayar begini aplgi bayar rusak,"['anjir', 'setelah', 'upgrade', 'sellu', 'bayar', 'lunas', 'diawal', 'cicilan', 'sekarang', 'tiba', 'dana', 'cicil', 'tidak', 'dapat', 'digunakan', 'dasar', 'rusak', 'selalu', 'pakai', 'bayar', 'begini', 'aplgi', 'bayar', 'rusak']","['anjir', 'upgrade', 'sellu', 'bayar', 'lunas', 'diawal', 'cicilan', 'dana', 'cicil', 'dasar', 'rusak', 'pakai', 'bayar', 'aplgi', 'bayar', 'rusak']",anjir upgrade sellu bayar lunas awal cicil dana cicil dasar rusak pakai bayar aplgi bayar rusak,16,positive
mantap 👍🙏🏼👍,mantap,mantap,['mantap'],['mantap'],mantap,5,positive
ada limit dana cicil 100k gak bisa di gunakan.hanya limit pajangan Saja.luar biasa.t,limit dana cicil k bisa gunakanhanya limit pajangan sajaluar biasat,limit dana cicil ke bisa gunakanhanya limit pajangan sajaluar biasat,"['limit', 'dana', 'cicil', 'ke', 'bisa', 'gunakanhanya', 'limit', 'pajangan', 'sajaluar', 'biasat']","['limit', 'dana', 'cicil', 'gunakanhanya', 'limit', 'pajangan', 'sajaluar', 'biasat']",limit dana cicil gunakanhanya limit pajang sajaluar biasat,4,positive
bagus bisa membantu,bagus bisa membantu,bagus bisa membantu,"['bagus', 'bisa', 'membantu']","['bagus', 'membantu']",bagus bantu,5,positive
